ReceiptId,LoanId,TransactionType,PaymentMode,TransactionAmount,NPA
459574,$@&#*#,Disbursement,CASH,89930.00,True
459574,$@&#*#,Disbursement,BANK,89930.00,True
459576,$@&#*$,Disbursement,ADJUST OUT,31950.00,True
459576,$@&#*$,Disbursement,CASH,31950.00,True
459578,$@%+*#,Topup,CASH,15507.00,True
459579,#!!*$&,Intrest,CASH,2175.00,True
459580,$@&#*%,Disbursement,CASH,19970.00,True
459583,$@#%%#,Topup,CASH,7000.00,True
459593,$@&#*&,Disbursement,CASH,199850.00,True
459593,$@&#*&,Disbursement,BANK,199850.00,True
459599,$@&#*+,Disbursement,ADJUST OUT,47500.00,True
459599,$@&#*+,Disbursement,CASH,47500.00,True
459600,$@&#*=,Disbursement,ADJUST OUT,47500.00,True
459600,$@&#*=,Disbursement,CASH,47500.00,True
459601,$@&#*?,Disbursement,ADJUST OUT,17430.00,True
459601,$@&#*?,Disbursement,CASH,17430.00,True
459604,$@&#*!,Disbursement,BANK,32000.00,True
459605,$@&#+@,Disbursement,CASH,63500.00,True
459605,$@&#+@,Disbursement,BANK,63500.00,True
459606,#!!=$&,Intrest,CASH,1040.00,True
459607,$@&#+#,Disbursement,BANK,13000.00,True
459608,$@&#+$,Disbursement,BANK,44950.00,True
459609,$@&#+%,Disbursement,CASH,34000.00,True
459609,$@&#+%,Disbursement,BANK,34000.00,True
459611,$@&#+*,Disbursement,ADJUST OUT,14970.00,True
459613,$@%+@#,Topup,BANK,20233.00,True
459614,$@&#++,Disbursement,ADJUST OUT,93930.00,True
459617,$@&#+=,Disbursement,ADJUST OUT,93930.00,True
459617,$@&#+=,Disbursement,CASH,93930.00,True
459617,$@&#+=,Disbursement,BANK,93930.00,True
459621,$@&#+!,Disbursement,CASH,20000.00,True
459623,$@&#=@,Disbursement,CASH,12000.00,True
459624,$@&#=#,Disbursement,ADJUST OUT,79930.00,True
459624,$@&#=#,Disbursement,CASH,79930.00,True
459629,$@&#=%,Disbursement,CASH,6500.00,True
459631,$@&#=*,Disbursement,CASH,10000.00,True
459635,$@&#=+,Disbursement,BANK,39970.00,True
459637,$@%==@,Topup,CASH,20811.00,True
459638,$@&#==,Disbursement,ADJUST OUT,50000.00,True
459638,$@&#==,Disbursement,CASH,50000.00,True
459639,$@&#=?,Disbursement,ADJUST OUT,73930.00,True
459639,$@&#=?,Disbursement,CASH,73930.00,True
459640,$@&#=!,Disbursement,ADJUST OUT,412500.00,True
459640,$@&#=!,Disbursement,BANK,412500.00,True
459643,$@&#?@,Disbursement,CASH,64930.00,True
459643,$@&#?@,Disbursement,BANK,64930.00,True
459644,$@&#?#,Disbursement,BANK,30000.00,True
459647,$@&#?$,Disbursement,BANK,86000.00,True
459648,$@&#?%,Disbursement,ADJUST OUT,155000.00,True
459648,$@&#?%,Disbursement,CASH,155000.00,True
459650,$@&#?&,Disbursement,ADJUST OUT,45000.00,True
459650,$@&#?&,Disbursement,CASH,45000.00,True
459652,$@&#?*,Disbursement,CASH,20000.00,True
459655,$@&#?+,Disbursement,CASH,199850.00,True
459655,$@&#?+,Disbursement,BANK,199850.00,True
459656,$@&#?=,Disbursement,CASH,20000.00,True
459657,$@&#??,Disbursement,BANK,28000.00,True
459658,$@&#?!,Disbursement,BANK,20000.00,True
459659,$@&#!@,Disbursement,CASH,20000.00,True
459660,$@&#!#,Disbursement,BANK,20000.00,True
459662,$@&#!%,Disbursement,BANK,18000.00,True
459664,$@$+*#,Topup,BANK,35000.00,True
459666,$@&#!&,Disbursement,BANK,50000.00,True
459667,$@&#!*,Disbursement,ADJUST OUT,86930.00,True
459667,$@&#!*,Disbursement,CASH,86930.00,True
459667,$@&#!*,Disbursement,BANK,86930.00,True
459670,$@&#!+,Disbursement,BANK,59800.00,True
459670,$@&#!+,Disbursement,CASH,59800.00,True
459685,$@&#!?,Disbursement,CASH,39950.00,True
459685,$@&#!?,Disbursement,ADJUST OUT,39950.00,True
459687,$@&#!!,Disbursement,CASH,8000.00,True
459689,$@&$@@,Disbursement,ADJUST OUT,47000.00,True
459691,$@&$@#,Disbursement,ADJUST OUT,50000.00,True
459693,$@&$@$,Disbursement,ADJUST OUT,16339.00,True
459693,$@&$@$,Disbursement,CASH,16339.00,True
459694,$@&$@%,Disbursement,ADJUST OUT,26000.00,True
459694,$@&$@%,Disbursement,CASH,26000.00,True
459698,$@&$@&,Disbursement,ADJUST OUT,25000.00,True
459698,$@&$@&,Disbursement,CASH,25000.00,True
459699,$@&$@*,Disbursement,ADJUST OUT,25000.00,True
459699,$@&$@*,Disbursement,CASH,25000.00,True
459700,$@&$@+,Disbursement,ADJUST OUT,60000.00,True
459702,$@&$@=,Disbursement,CASH,37950.00,True
459702,$@&$@=,Disbursement,BANK,37950.00,True
459703,$@&$@?,Disbursement,BANK,50000.00,True
459704,$@&$@!,Disbursement,CASH,299700.00,True
459704,$@&$@!,Disbursement,BANK,299700.00,True
459715,$@$$%$,Intrest,CASH,440.00,True
459718,$@&$##,Disbursement,BANK,30000.00,True
459719,$@&$#$,Disbursement,CASH,20000.00,True
459724,$@&$#%,Disbursement,CASH,20000.00,True
459727,$@&$#&,Disbursement,CASH,9970.00,True
459728,$@&$#*,Disbursement,CASH,10970.00,True
459733,$@&$#+,Disbursement,CASH,7500.00,True
459734,$@&$#=,Disbursement,ADJUST OUT,41000.00,True
459734,$@&$#=,Disbursement,CASH,41000.00,True
459737,#!?*%$,Repayment,CASH,1292.00,True
459738,$@&$#?,Disbursement,ADJUST OUT,47000.00,True
459738,$@&$#?,Disbursement,CASH,47000.00,True
459739,$@&$#!,Disbursement,CASH,18000.00,True
459740,$@&$$@,Disbursement,CASH,10000.00,True
459741,$@&$$#,Disbursement,CASH,16000.00,True
459744,$@&$$$,Disbursement,BANK,699800.00,True
459744,$@&$$$,Disbursement,CASH,699800.00,True
459744,$@&$$$,Disbursement,BANK,699800.00,True
459747,$@&$$%,Disbursement,CASH,3000.00,True
459749,$@$#$&,Topup,CASH,1044.00,True
459751,$@&$$&,Disbursement,ADJUST OUT,186850.00,True
459751,$@&$$&,Disbursement,CASH,186850.00,True
459753,$@&$$*,Disbursement,BANK,200000.00,True
459754,$@&$$+,Disbursement,ADJUST OUT,249850.00,True
459760,$@&$$=,Disbursement,CASH,13500.00,True
459761,$@&$$?,Disbursement,CASH,15000.00,True
459762,$@#%=?,Repayment,CASH,10740.00,True
459763,$@&$$!,Disbursement,ADJUST OUT,22000.00,True
459763,$@&$$!,Disbursement,CASH,22000.00,True
459765,$@&$%@,Disbursement,ADJUST OUT,40000.00,True
459769,$@&$%#,Disbursement,CASH,12000.00,True
459778,$@&$%$,Disbursement,ADJUST OUT,149591.00,True
459778,$@&$%$,Disbursement,CASH,149591.00,True
459781,$@&$%%,Disbursement,ADJUST OUT,54000.00,True
459781,$@&$%%,Disbursement,CASH,54000.00,True
459784,$@$$=+,Intrest,ONLINE,750.00,True
459786,$@&$%&,Disbursement,CASH,49700.00,True
459786,$@&$%&,Disbursement,BANK,49700.00,True
459787,$@&$%*,Disbursement,ADJUST OUT,139557.00,True
459789,$@#?=#,Intrest,ONLINE,3000.00,True
459790,$@&$%+,Disbursement,ADJUST OUT,63000.00,True
459790,$@&$%+,Disbursement,CASH,63000.00,True
459792,$@&$%=,Disbursement,ADJUST OUT,68000.00,True
459792,$@&$%=,Disbursement,CASH,68000.00,True
459793,$@&$%?,Disbursement,ADJUST OUT,90430.00,True
459793,$@&$%?,Disbursement,CASH,90430.00,True
459794,#!!*%&,Intrest,ONLINE,1100.00,True
459795,$@$@$#,Intrest,CASH,750.00,True
459796,$@&$%!,Disbursement,ADJUST OUT,66000.00,True
459805,$@&$&@,Disbursement,CASH,52000.00,True
459805,$@&$&@,Disbursement,BANK,52000.00,True
459806,$@&$&#,Disbursement,CASH,23500.00,True
459806,$@&$&#,Disbursement,BANK,23500.00,True
459807,$@&$&$,Disbursement,CASH,23500.00,True
459807,$@&$&$,Disbursement,BANK,23500.00,True
459808,$@&$&%,Disbursement,CASH,12500.00,True
459809,$@&$&&,Disbursement,CASH,20000.00,True
459810,$@&$&*,Disbursement,BANK,59930.00,True
459812,$@&$&+,Disbursement,CASH,24950.00,True
459812,$@&$&+,Disbursement,BANK,24950.00,True
459814,$@&$&=,Disbursement,BANK,99600.00,True
459815,$@&$&?,Disbursement,CASH,9970.00,True
459818,$@&$&!,Disbursement,CASH,34950.00,True
459818,$@&$&!,Disbursement,BANK,34950.00,True
459823,#!!*&#,Intrest,ONLINE,594.00,True
459824,$@&$*#,Disbursement,CASH,14000.00,True
459825,$@&$*$,Disbursement,CASH,20000.00,True
459829,$@&$*&,Disbursement,CASH,20000.00,True
459832,$@&$**,Disbursement,ADJUST OUT,30000.00,True
459833,$@&$*+,Disbursement,CASH,31950.00,True
459833,$@&$*+,Disbursement,BANK,31950.00,True
459834,$@&$*=,Disbursement,ADJUST OUT,66766.00,True
459834,$@&$*=,Disbursement,BANK,66766.00,True
459835,$@&$*?,Disbursement,ADJUST OUT,60766.00,True
459835,$@&$*?,Disbursement,BANK,60766.00,True
459837,$@$#+!,Intrest,ONLINE,3125.00,True
459839,$@&$*!,Disbursement,BANK,500000.00,True
459840,#!!&%%,Repayment,ONLINE,60000.00,True
459841,$@&$+@,Disbursement,CASH,9970.00,True
459852,$@&$+$,Disbursement,CASH,14980.00,True
459855,$@&$+%,Disbursement,CASH,53930.00,True
459855,$@&$+%,Disbursement,BANK,53930.00,True
459858,$@&$+&,Disbursement,BANK,33450.00,True
459860,$@&$+*,Disbursement,CASH,7970.00,True
459862,$@&$++,Disbursement,ADJUST OUT,121000.00,True
459863,$@&$+=,Disbursement,CASH,34950.00,True
459863,$@&$+=,Disbursement,BANK,34950.00,True
459867,$@&$+?,Disbursement,ADJUST OUT,25500.00,True
459868,$@&$+!,Disbursement,ADJUST OUT,28200.00,True
459869,$@&$=@,Disbursement,BANK,154850.00,True
459876,$@&$=$,Disbursement,ADJUST OUT,13600.00,True
459880,$@##?%,Topup,CASH,10000.00,True
459882,$@&$=%,Disbursement,ADJUST OUT,99850.00,True
459882,$@&$=%,Disbursement,CASH,99850.00,True
459886,$@&$=&,Disbursement,CASH,108850.00,True
459886,$@&$=&,Disbursement,BANK,108850.00,True
459887,$@&$=*,Disbursement,CASH,100000.00,True
459887,$@&$=*,Disbursement,BANK,100000.00,True
459888,$@&$=+,Disbursement,CASH,129850.00,True
459888,$@&$=+,Disbursement,BANK,129850.00,True
459889,$@&$==,Disbursement,ADJUST OUT,79930.00,True
459891,$@&$=?,Disbursement,CASH,19970.00,True
459892,$@&$=!,Disbursement,CASH,25950.00,True
459892,$@&$=!,Disbursement,BANK,25950.00,True
459893,$@&$?@,Disbursement,CASH,249850.00,True
459893,$@&$?@,Disbursement,BANK,249850.00,True
459895,$@&$?#,Disbursement,CASH,9970.00,True
459897,$@&$?$,Disbursement,CASH,20000.00,True
459898,$@&$?%,Disbursement,BANK,29950.00,True
459900,$@&$?&,Disbursement,BANK,200000.00,True
459901,$@&$?*,Disbursement,CASH,64930.00,True
459901,$@&$?*,Disbursement,BANK,64930.00,True
459903,$@@$%!,Topup,CASH,11200.00,True
459905,$@&$?+,Disbursement,ADJUST OUT,30000.00,True
459905,$@&$?+,Disbursement,BANK,30000.00,True
459906,$@$=?=,Intrest,CASH,700.00,True
459908,$@&$?=,Disbursement,BANK,30950.00,True
459912,$@&$??,Disbursement,BANK,17970.00,True
459915,#!!&$+,Intrest,ONLINE,992.00,True
459916,$@#&!#,Repayment,ONLINE,25623.00,True
459916,$@#&!#,Repayment,ONLINE,25623.00,True
459917,$@&$?!,Disbursement,ADJUST OUT,62000.00,True
459918,$@&$!@,Disbursement,ADJUST OUT,60000.00,True
459919,$@&$!#,Disbursement,ADJUST OUT,99850.00,True
459922,$@&$!$,Disbursement,ADJUST OUT,55000.00,True
459922,$@&$!$,Disbursement,CASH,55000.00,True
459927,$@&$!&,Disbursement,ADJUST OUT,61000.00,True
459929,$@&$!*,Disbursement,ADJUST OUT,51000.00,True
459931,#!!@&+,Topup,BANK,51000.00,True
459932,$@&$!+,Disbursement,CASH,30000.00,True
459932,$@&$!+,Disbursement,BANK,30000.00,True
459933,$@&$!=,Disbursement,CASH,20000.00,True
459933,$@&$!=,Disbursement,ADJUST OUT,20000.00,True
459934,$@&$!?,Disbursement,ADJUST OUT,75000.00,True
459935,$@&$!!,Disbursement,ADJUST OUT,50000.00,True
459936,$@&%@@,Disbursement,ADJUST OUT,29000.00,True
459939,$@&%@$,Disbursement,CASH,54930.00,True
459939,$@&%@$,Disbursement,BANK,54930.00,True
459940,$@&%@%,Disbursement,ADJUST OUT,442700.00,True
459940,$@&%@%,Disbursement,CASH,442700.00,True
459942,$@#!!%,Intrest,CASH,750.00,True
459944,$@&%@&,Disbursement,CASH,59930.00,True
459944,$@&%@&,Disbursement,BANK,59930.00,True
459945,$@&%@*,Disbursement,BANK,39000.00,True
459945,$@&%@*,Disbursement,CASH,39000.00,True
459946,$@&%@+,Disbursement,BANK,135900.00,True
459951,$@&%@=,Disbursement,ADJUST OUT,50000.00,True
459951,$@&%@=,Disbursement,CASH,50000.00,True
459953,$@&%@?,Disbursement,ADJUST OUT,63000.00,True
459957,$@&%#@,Disbursement,ADJUST OUT,15800.00,True
459957,$@&%#@,Disbursement,BANK,15800.00,True
459958,$@&%##,Disbursement,ADJUST OUT,61000.00,True
459959,$@&%#$,Disbursement,BANK,72700.00,True
459961,$@&%#%,Disbursement,BANK,44000.00,True
459962,$@&%#&,Disbursement,ADJUST OUT,106850.00,True
459962,$@&%#&,Disbursement,CASH,106850.00,True
459962,$@&%#&,Disbursement,BANK,106850.00,True
459965,$@&%#*,Disbursement,ADJUST OUT,67000.00,True
459967,$@&%#+,Disbursement,ADJUST OUT,62500.00,True
459968,$@&%#=,Disbursement,ADJUST OUT,9000.00,True
459969,$@&%#?,Disbursement,ADJUST OUT,60000.00,True
459983,$@&%$#,Disbursement,CASH,304000.00,True
459983,$@&%$#,Disbursement,BANK,304000.00,True
459987,$@&%$$,Disbursement,CASH,119850.00,True
459987,$@&%$$,Disbursement,BANK,119850.00,True
459990,$@&%$%,Disbursement,ADJUST OUT,106500.00,True
459990,$@&%$%,Disbursement,BANK,106500.00,True
459995,$@&%$&,Disbursement,BANK,12000.00,True
459997,$@&%$*,Disbursement,BANK,689800.00,True
459997,$@&%$*,Disbursement,CASH,689800.00,True
459997,$@&%$*,Disbursement,BANK,689800.00,True
460002,$@&%$=,Disbursement,CASH,20000.00,True
460003,$@$+$@,Intrest,ONLINE,400.00,True
460004,$@&%$?,Disbursement,ADJUST OUT,65000.00,True
460006,$@&%$!,Disbursement,ADJUST OUT,50000.00,True
460006,$@&%$!,Disbursement,CASH,50000.00,True
460021,$@&%%#,Disbursement,ADJUST OUT,30000.00,True
460021,$@&%%#,Disbursement,CASH,30000.00,True
460021,$@&%%#,Disbursement,BANK,30000.00,True
460028,$@$&*=,Intrest,ONLINE,750.00,True
460030,$@@@+?,Intrest,ONLINE,1250.00,True
460033,$@%%*#,Topup,CASH,5194.00,True
460036,$@&%%&,Disbursement,BANK,100000.00,True
460037,$@&%%*,Disbursement,CASH,60000.00,True
460037,$@&%%*,Disbursement,BANK,60000.00,True
460038,$@&%%+,Disbursement,CASH,93000.00,True
460038,$@&%%+,Disbursement,BANK,93000.00,True
460039,$@&%%=,Disbursement,CASH,19970.00,True
460043,$@&%%?,Disbursement,BANK,21000.00,True
460045,$@&%%!,Disbursement,CASH,87500.00,True
460045,$@&%%!,Disbursement,BANK,87500.00,True
460046,$@&%&@,Disbursement,CASH,5500.00,True
460047,$@&%&#,Disbursement,CASH,10970.00,True
460048,$@&%&$,Disbursement,ADJUST OUT,7000.00,True
460055,$@#&*%,Repayment,CASH,16000.00,True
460057,$@&#&!,Topup,CASH,13500.00,True
460058,$@&%&%,Disbursement,CASH,46000.00,True
460058,$@&%&%,Disbursement,BANK,46000.00,True
460059,$@&%&&,Disbursement,BANK,149850.00,True
460060,$@&%&*,Disbursement,BANK,18000.00,True
460061,$@&%&+,Disbursement,CASH,80000.00,True
460061,$@&%&+,Disbursement,BANK,80000.00,True
460065,$@&%&=,Disbursement,ADJUST OUT,25000.00,True
460065,$@&%&=,Disbursement,CASH,25000.00,True
460066,$@&%&?,Disbursement,ADJUST OUT,125000.00,True
460066,$@&%&?,Disbursement,CASH,125000.00,True
460066,$@&%&?,Disbursement,BANK,125000.00,True
460067,$@&%&!,Disbursement,CASH,54930.00,True
460067,$@&%&!,Disbursement,BANK,54930.00,True
460068,$@&%*@,Disbursement,CASH,20000.00,True
460069,$@$@*%,Intrest,ONLINE,3171.00,True
460070,$@&%*#,Disbursement,CASH,20000.00,True
460072,#!!=@@,Intrest,CASH,501.00,True
460073,$@&%*$,Disbursement,ADJUST OUT,79133.00,True
460074,$@&%*%,Disbursement,ADJUST OUT,13634.00,True
460079,$@&%**,Disbursement,BANK,12970.00,True
460080,$@&%*+,Disbursement,CASH,25000.00,True
460080,$@&%*+,Disbursement,BANK,25000.00,True
460083,#!!+&&,Intrest,ONLINE,3100.00,True
460083,#!!+&&,Intrest,ONLINE,3100.00,True
460088,$@$?@#,Repayment,ONLINE,50000.00,True
460091,$@&%*=,Disbursement,BANK,119850.00,True
460093,$@&%*?,Disbursement,ADJUST OUT,45500.00,True
460093,$@&%*?,Disbursement,CASH,45500.00,True
460095,$@&%+@,Disbursement,BANK,14000.00,True
460099,$@&%+$,Disbursement,CASH,25000.00,True
460099,$@&%+$,Disbursement,BANK,25000.00,True
460100,$@&%+%,Disbursement,ADJUST OUT,179850.00,True
460101,$@&%+&,Disbursement,BANK,80000.00,True
460101,$@&%+&,Disbursement,CASH,80000.00,True
460106,$@@%#?,Repayment,CASH,3000.00,True
460107,$@&%+*,Disbursement,ADJUST OUT,21439.00,True
460107,$@&%+*,Disbursement,CASH,21439.00,True
460108,$@&%++,Disbursement,ADJUST OUT,40000.00,True
460110,$@&%+=,Disbursement,ADJUST OUT,225850.00,True
460112,$@$#&@,Topup,BANK,9000.00,True
460113,$@&%+?,Disbursement,CASH,585600.00,True
460113,$@&%+?,Disbursement,ADJUST OUT,585600.00,True
460114,$@&%+!,Disbursement,ADJUST OUT,16293.00,True
460114,$@&%+!,Disbursement,CASH,16293.00,True
460119,$@&$*@,Topup,CASH,10030.00,True
460120,$@&%=@,Disbursement,ADJUST OUT,144850.00,True
460121,$@&%=#,Disbursement,ADJUST OUT,154850.00,True
460122,$@&%=$,Disbursement,ADJUST OUT,29950.00,True
460128,$@&%=%,Disbursement,CASH,32000.00,True
460128,$@&%=%,Disbursement,BANK,32000.00,True
460131,$@&%=&,Disbursement,CASH,17650.00,True
460133,$@&%=*,Disbursement,CASH,17650.00,True
460134,$@&%=+,Disbursement,CASH,17650.00,True
460135,$@&%==,Disbursement,CASH,17650.00,True
460136,$@&%=?,Disbursement,BANK,30000.00,True
460138,$@&%?@,Disbursement,BANK,40000.00,True
460139,$@&%?#,Disbursement,ADJUST OUT,21970.00,True
460139,$@&%?#,Disbursement,CASH,21970.00,True
460140,$@&%?$,Disbursement,CASH,20000.00,True
460142,$@&%?%,Disbursement,BANK,7400.00,True
460144,$@#$!#,Topup,CASH,4245.00,True
460148,$@&%?&,Disbursement,BANK,17470.00,True
460153,#!!=+?,Intrest,ONLINE,930.00,True
460154,$@&%?*,Disbursement,BANK,155000.00,True
460160,$@&%?+,Disbursement,CASH,37450.00,True
460160,$@&%?+,Disbursement,BANK,37450.00,True
460164,$@&%!@,Disbursement,CASH,17000.00,True
460169,$@&%!#,Disbursement,CASH,214850.00,True
460169,$@&%!#,Disbursement,BANK,214850.00,True
460177,$@&%!%,Disbursement,ADJUST OUT,54000.00,True
460178,$@&%!&,Disbursement,CASH,12000.00,True
460179,$@&%!*,Disbursement,CASH,30000.00,True
460179,$@&%!*,Disbursement,BANK,30000.00,True
460181,$@&%!+,Disbursement,ADJUST OUT,57000.00,True
460185,$@&%!=,Disbursement,ADJUST OUT,85000.00,True
460186,$@&%!?,Disbursement,CASH,36450.00,True
460186,$@&%!?,Disbursement,BANK,36450.00,True
460193,$@&%!!,Disbursement,BANK,95000.00,True
460194,$@&&@@,Disbursement,CASH,114600.00,True
460194,$@&&@@,Disbursement,ADJUST OUT,114600.00,True
460194,$@&&@@,Disbursement,BANK,114600.00,True
460196,$@&&@#,Disbursement,BANK,24950.00,True
460199,$@$???,Intrest,ONLINE,3465.00,True
460200,$@$?#?,Intrest,ONLINE,2213.00,True
460202,$@$?#=,Intrest,ONLINE,3232.00,True
460205,$@&&@%,Disbursement,BANK,699500.00,True
460206,$@&&@&,Disbursement,ADJUST OUT,22500.00,True
460208,$@&&@*,Disbursement,BANK,153000.00,True
460208,$@&&@*,Disbursement,CASH,153000.00,True
460209,$@&&@+,Disbursement,ADJUST OUT,72930.00,True
460209,$@&&@+,Disbursement,CASH,72930.00,True
460210,$@&&@=,Disbursement,ADJUST OUT,81500.00,True
460210,$@&&@=,Disbursement,CASH,81500.00,True
460213,$@&&@?,Disbursement,BANK,35000.00,True
460217,$@&&@!,Disbursement,BANK,130000.00,True
460219,$@&&#@,Disbursement,ADJUST OUT,559100.00,True
460219,$@&&#@,Disbursement,CASH,559100.00,True
460219,$@&&#@,Disbursement,BANK,559100.00,True
460221,$@&&#$,Disbursement,CASH,10000.00,True
460222,$@&&#%,Disbursement,CASH,20000.00,True
460224,$@#*!$,Topup,CASH,5318.00,True
460225,$@&&#&,Disbursement,CASH,10000.00,True
460228,$@&&#*,Disbursement,BANK,160400.00,True
460228,$@&&#*,Disbursement,CASH,160400.00,True
460230,$@&&#+,Disbursement,ADJUST OUT,40000.00,True
460230,$@&&#+,Disbursement,BANK,40000.00,True
460231,$@&&#=,Disbursement,CASH,20000.00,True
460233,$@&&#!,Disbursement,ADJUST OUT,13000.00,True
460234,$@&&$@,Disbursement,ADJUST OUT,12000.00,True
460234,$@&&$@,Disbursement,BANK,12000.00,True
460235,$@&&$#,Disbursement,BANK,22000.00,True
460237,$@&&$$,Disbursement,ADJUST OUT,61000.00,True
460238,$@&&$%,Disbursement,ADJUST OUT,34000.00,True
460240,$@&&$&,Disbursement,ADJUST OUT,50000.00,True
460241,$@&&$*,Disbursement,ADJUST OUT,50000.00,True
460242,$@&&$+,Disbursement,ADJUST OUT,30000.00,True
460243,$@&&$=,Disbursement,ADJUST OUT,72000.00,True
460244,$@&&$?,Disbursement,ADJUST OUT,28000.00,True
460244,$@&&$?,Disbursement,CASH,28000.00,True
460246,$@&&$!,Disbursement,BANK,139900.00,True
460246,$@&&$!,Disbursement,CASH,139900.00,True
460249,$@&&%@,Disbursement,ADJUST OUT,63000.00,True
460249,$@&&%@,Disbursement,CASH,63000.00,True
460249,$@&&%@,Disbursement,BANK,63000.00,True
460251,$@$$$+,Topup,CASH,2201.00,True
460252,#!?=+$,Repayment,CASH,41265.00,True
460253,$@&&%#,Disbursement,CASH,59950.00,True
460253,$@&&%#,Disbursement,BANK,59950.00,True
460254,$@@%#+,Intrest,CASH,2415.00,True
460259,$@&&%$,Disbursement,CASH,57930.00,True
460259,$@&&%$,Disbursement,BANK,57930.00,True
460260,$@&&%%,Disbursement,BANK,30000.00,True
460263,$@&&%&,Disbursement,ADJUST OUT,50000.00,True
460263,$@&&%&,Disbursement,CASH,50000.00,True
460264,$@&&%*,Disbursement,BANK,8500.00,True
460267,$@&&%+,Disbursement,BANK,24500.00,True
460269,$@&&%=,Disbursement,CASH,15500.00,True
460271,$@$!=@,Topup,CASH,10340.00,True
460275,$@&&%?,Disbursement,CASH,49930.00,True
460275,$@&&%?,Disbursement,BANK,49930.00,True
460276,$@&&%!,Disbursement,ADJUST OUT,207295.00,True
460277,$@&&&@,Disbursement,CASH,70000.00,True
460277,$@&&&@,Disbursement,BANK,70000.00,True
460281,$@&&&#,Disbursement,ADJUST OUT,21189.00,True
460283,$@&&&$,Disbursement,ADJUST OUT,318700.00,True
460283,$@&&&$,Disbursement,CASH,318700.00,True
460285,$@&&&%,Disbursement,CASH,78811.00,True
460285,$@&&&%,Disbursement,BANK,78811.00,True
460295,$@&&&&,Disbursement,ADJUST OUT,318700.00,True
460295,$@&&&&,Disbursement,CASH,318700.00,True
460296,$@###?,Repayment,CASH,21500.00,True
460298,$@&&&*,Disbursement,ADJUST OUT,12000.00,True
460301,$@&&&+,Disbursement,ADJUST OUT,166850.00,True
460301,$@&&&+,Disbursement,CASH,166850.00,True
460303,$@&&&=,Disbursement,ADJUST OUT,14500.00,True
460304,$@&&&?,Disbursement,ADJUST OUT,36750.00,True
460304,$@&&&?,Disbursement,CASH,36750.00,True
460305,$@$$&*,Intrest,ONLINE,750.00,True
460314,$@&&*@,Disbursement,ADJUST OUT,123500.00,True
460314,$@&&*@,Disbursement,CASH,123500.00,True
460315,$@&&*#,Disbursement,ADJUST OUT,113189.00,True
460323,$@&&*$,Disbursement,ADJUST OUT,77180.00,True
460323,$@&&*$,Disbursement,CASH,77180.00,True
460324,$@&&*%,Disbursement,CASH,18470.00,True
460326,$@&&*&,Disbursement,CASH,15000.00,True
460327,$@&&**,Disbursement,CASH,15000.00,True
460328,$@$@*#,Intrest,ONLINE,1418.00,True
460329,$@&&*+,Disbursement,ADJUST OUT,14695.00,True
460333,$@&&*=,Disbursement,CASH,25950.00,True
460333,$@&&*=,Disbursement,BANK,25950.00,True
460335,$@&&*?,Disbursement,CASH,17000.00,True
460336,$@&&*!,Disbursement,CASH,49950.00,True
460336,$@&&*!,Disbursement,BANK,49950.00,True
460337,$@&&+@,Disbursement,CASH,9970.00,True
460340,$@&&+#,Disbursement,BANK,61930.00,True
460343,$@&&+$,Disbursement,BANK,49930.00,True
460344,$@&&+%,Disbursement,ADJUST OUT,160350.00,True
460353,$@&&+&,Disbursement,ADJUST OUT,35950.00,True
460356,$@&&+*,Disbursement,CASH,9500.00,True
460361,$@&&++,Disbursement,ADJUST OUT,40450.00,True
460361,$@&&++,Disbursement,CASH,40450.00,True
460362,$@&&+=,Disbursement,ADJUST OUT,143850.00,True
460362,$@&&+=,Disbursement,CASH,143850.00,True
460363,$@&&+?,Disbursement,CASH,49930.00,True
460363,$@&&+?,Disbursement,BANK,49930.00,True
460365,$@&&+!,Disbursement,BANK,15970.00,True
460368,$@&&=@,Disbursement,CASH,46950.00,True
460368,$@&&=@,Disbursement,BANK,46950.00,True
460369,$@&&=#,Disbursement,ADJUST OUT,259850.00,True
460369,$@&&=#,Disbursement,CASH,259850.00,True
460372,$@&&=$,Disbursement,BANK,20000.00,True
460374,$@&&=%,Disbursement,CASH,31950.00,True
460374,$@&&=%,Disbursement,BANK,31950.00,True
460376,$@&&=&,Disbursement,CASH,15000.00,True
460377,$@@=?%,Repayment,CASH,10213.00,True
460378,$@&&=*,Disbursement,ADJUST OUT,45000.00,True
460378,$@&&=*,Disbursement,CASH,45000.00,True
460379,$@&&=+,Disbursement,ADJUST OUT,55000.00,True
460380,$@&&==,Disbursement,BANK,227000.00,True
460380,$@&&==,Disbursement,CASH,227000.00,True
460380,$@&&==,Disbursement,BANK,227000.00,True
460381,$@&&=?,Disbursement,ADJUST OUT,162000.00,True
460381,$@&&=?,Disbursement,BANK,162000.00,True
460382,$@&&=!,Disbursement,ADJUST OUT,120000.00,True
460382,$@&&=!,Disbursement,CASH,120000.00,True
460382,$@&&=!,Disbursement,BANK,120000.00,True
460385,$@&&?@,Disbursement,ADJUST OUT,40000.00,True
460387,$@&&?#,Disbursement,CASH,24950.00,True
460387,$@&&?#,Disbursement,BANK,24950.00,True
460388,$@&&?$,Disbursement,BANK,40000.00,True
460391,$@$$&?,Repayment,ONLINE,3000.00,True
460393,$@&&?&,Disbursement,ADJUST OUT,49930.00,True
